CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned
CUS01307,54.0,male,Imo,PC,Transfer,Auto,714.74,6,119.12,103,2,3,,6,1,0.9 yrs,YES
CUS01308,55.0,male,Kano,Mobile,nan,Food,177001.67,5,35400.33,55,2,0,3.7,2,2,0.0,1
CUS01309,47.0,FEMALE,Lagos,tablet,card,Electronics,40124.73,5,8024.95,34,0,0,5.0,4,2,3.2,N
CUS01310,26.0,F,Kano,Mobile,ussd,Electronics,37343.33,10,3734.33,1,0,4,3.1,4,1,1.1 years,0
CUS01311,51.0,F,Rivers,Laptop,Card,Fashion,134667.4,11,12242.49,38,0,3,4.1,6,0,-3.0,NO
CUS01312,610.0,Male,Imo,Desktop,card,Home,₦67697.99,9,7522.0,52,0,6,3.4,6,1,2.6,True
CUS01313,52.0,Male,Imo,tablet,Card,Books,NGN82147.46,12,6845.62,33,2,5,,4,0,2.7,Y
CUS01314,39.0,Male,Oyo,Desktop,card,Fashion,106725.56,10,10672.56,1,0,2,4.2,1,1,2.1,no
CUS01315,61.0,Male,Kano,mobile,POS,Food,133761.24,6,22293.54,19,2,3,2.4,7,0,2.6,Y
CUS01316,41.0,male,Kaduna,Mobile,N/A,Food,69994.27,5,13998.85,88,0,2,3.5,5,0,1.8,YES
CUS01317,34.0,female,Imo,Mobile,card,Food,153397.84,9,17044.2,88,1,7,3.2,2,1,1.0,No
CUS01318,27.0,F,Borno,PC,Cash,Fashion,500.0,10,50.0,18,2,5,4.4,4,2,0.6,0
CUS01319,47.0,MALE,Oyo,PC,N/A,Electronics,119190.43,14,8513.6,65,0,3,2.4,1,1,0.0,Y
CUS01320,63.0,f,Kano,Phone,transfer,Fashion,47221.26,13,3632.4,9,1,3,3.9,6,0,1.7,No
CUS01321,40.0,MALE,Kaduna,mobile,Card,Electronics,146752.21,5,29350.44,87,0,5,2.7,1,2,4.3,no
CUS01322,49.0,male,Kaduna,MOBILE,Cash,Fashion,NGN91392.0,7,13056.0,52,2,4,3.0,,0,3.1 years,1
CUS01323,34.0,F,Anambra,Mobile,Transfer,Electronics,54719.26,11,4974.48,73,1,6,1.0,4,0,2.3,1
CUS01324,34.0,M,Abuja,Desktop,Cash,Sports,114827.85,13,8832.91,1,1,0,,6,0,0.9,0
CUS01325,31.0,Male,Lagos,Desktop,Cash,Fashion,125193.48,12,10432.79,65,3,3,4.1,4,0,3.5,Y
CUS01326,26.0,Female,Rivers,mobile,card,food,113885.24,7,16269.32,44,1,1,2.7,5,1,1.8,Yes
CUS01327,57.0,m,Enugu,Desktop,USSD,Fashion,38663.67,1,38663.67,70,0,6,2.4,3,0,4.4,True
CUS01328,19.0,MALE,Imo,Mobile,Transfer,Fashion,63219.23,3,21073.08,72,0,6,,,1,0.5,Yes
CUS01329,62.0,Female,Delta,mobile,card,Food,8481672.0,9,9424.08,46,0,3,4.2,4,2,0.9,False
CUS01330,42.0,M,Kano,MOBILE,Bank Transfer,Electronics,8314332.000000001,9,9238.15,26,1,6,1.6,3,0,0.7,N
CUS01331,56.0,MALE,Kano,Desktop,transfer,Auto,118738.55,2,59369.28,68,4,6,3.4,1,1,0.0,YES
CUS01332,26.0,Male,Oyo,Mobile,Transfer,Electronics,500.0,8,62.5,43,1,3,5.0,2,1,0.6,0
CUS01333,39.0,Female,Oyo,Mobile,N/A,food,100044.72,11,9094.97,18,0,7,2.4,4,0,2.2,Yes
CUS01334,60.0,FEMALE,Delta,Mobile,POS,electronics,71950.84,2,35975.42,17,0,2,3.6,3,2,0.9,no
CUS01335,63.0,M,Kano,Mobile,Transfer,Beauty,47267.47,13,3635.96,1,0,2,5.0,3,0,0.0,no
CUS01336,-21.0,Male,Bauchi,mobile,Card,Beauty,51588.1,6,8598.02,29,0,4,4.1,3,0,3.6 yrs,False
CUS01337,43.0,F,Rivers,mobile,ussd,Home,,14,5381.84,78,0,2,3.6,2,3,0.0,True
CUS01338,46.0,FEMALE,Kano,desktop,Bank Transfer,Food,500.0,5,100.0,50,0,3,4.0,3,1,2.9,0
CUS01339,62.0,F,Imo,Desktop,N/A,Sports,₦53441.97,2,26720.98,29,0,5,3.1,3,1,2.0,False
CUS01340,51.0,Female,Abuja,MOBILE,POS,Electronics,45588.33,5,9117.67,69,1,3,4.8 stars,4,2,5.2,no
CUS01341,40.0,Female,Delta,Mobile,transfer,Electronics,108975.24,7,15567.89,20,1,0,3.1,4,0,3.5,Yes
CUS01342,54.0,M,Imo,Tablet,card,Food,48751.3,6,8125.22,47,1,3,1.5,3,2,1.2,Yes
CUS01343,28.0,F,Bauchi,MOBILE,Card,Beauty,₦75319.88,6,12553.31,39,0,1,3.1,-1,0,0.9,False
CUS01344,23.0,female,Rivers,Mobile,Transfer,electronics,154402.45,9,17155.83,68,0,4,2.5,1,0,4.3,False
CUS01345,35.0,Male,Kano,Mobile,Cash,Electronics,129745.82,7,18535.12,1,1,4,3.2,9,0,0.0,Y
CUS01346,38.0,FEMALE,Enugu,Phone,transfer,Auto,₦125602.21,7,17943.17,19,3,5,3.2,1,0,2.3,yes
CUS01347,59.0,Male,Anambra,Desktop,card,Fashion,62505.74,100,62505.74,1,1,4,4.7,2 days,1,1.8,NO
CUS01348,53.0,Female,Imo,desktop,ussd,Food,109436.45,9,12159.61,37,0,5,4.2,5,1,1.5,No
CUS01349,58.0,Male,Abuja,Mobile,Transfer,Fashion,74474.6,7,10639.23,81,0,1,3.8,4,0,2.5,False
CUS01350,55.0,Female,Enugu,desktop,card,Food,76175.81,16,4760.99,29,0,4,3.5,5 days,1,2.3 years,N
CUS01351,51.0,F,Borno,Desktop,Card,Fashion,103435.84,3,34478.61,29,1,6,2.4,3,0,2.7,N
CUS01352,34.0,F,Oyo,Mobile,USSD,Beauty,58135.29,1,58135.29,71,2,1,1.3,4,0,2.2,Y
CUS01353,54.0,Male,Imo,mobile,Debit Card,Auto,152185.14,11,13835.01,77,1,6,3.6,4,1,2.6,Y
CUS01354,42.0,male,Oyo,Mobile,transfer,Food,77794.14,9,8643.79,42,2,1,4.3,3,1,2.1,1
CUS01355,55.0,Male,Kano,Desktop,nan,Food,-112826.23,2,56413.12,65,2,1,3.4,4,1,1.0,True
CUS01356,,female,Oyo,Mobile,Transfer,Auto,150502.02,1,150502.02,12,1,3,3.0,6,0,2.0,False
CUS01357,40.0,m,Borno,Mobile,Cash,Home,131424.42,15,8761.63,86,0,4,4.0,3,1,0.9,N
CUS01358,59.0,Female,Abuja,Mobile,Transfer,Food,21598.64,1500,1439.91,109,1,4,3.4,3,0,0.8,Yes
CUS01359,39.0,F,Rivers,Mobile,USSD,Fashion,105020.32,1,105020.32,60,0,1,5.0,6,0,1.5,False
CUS01360,38.0,Female,Kaduna,PC,Bank Transfer,electronics,123282.37,5,24656.47,1,1,3,4.7,5,0,1.8,0
CUS01361,44.0,Male,Lagos,Mobile,transfer,Beauty,-125133.84,16,7820.86,28,1,1,4.5,7,1,2.1,1
CUS01362,48.0,Female,Delta,Tablet,POS,Fashion,34901.73,5,6980.35,63,3,0,4.3,1,1,3.4,N
CUS01363,23.0,female,Rivers,Mobile,Transfer,Fashion,55433.41,5,11086.68,32,0,1,2.2,5,1,1.3,0
CUS01364,44.0,F,Kaduna,Desktop,Bank Transfer,Auto,129755.12,6,21625.85,83,1,1,,5,2,2.3,yes
CUS01365,57.0,Male,Bauchi,PC,Card,Electronics,₦50720.78,2,25360.39,62,3,4,3.9,,0,2.2 years,0
CUS01366,51.0,MALE,Imo,Mobile,POS,N/A,7151367.999999999,1,71513.68,23,2,5,4.1,4,0,1.1,N
CUS01367,29.0,F,Imo,Laptop,Transfer,Electronics,155914.41,13,11993.42,45,2,0,4.0,6,1,2.1,Y
CUS01368,62.0,MALE,Abuja,Mobile,Transfer,Books,82849.03,1,82849.03,18,1,3,4.0,2,1,3.5,N
CUS01369,24.0,F,Imo,desktop,card,Food,52295.16,9,5810.57,39,2,0,5.0,4,0,2.3,No
CUS01370,27.0,F,Enugu,mobile,N/A,Food,45507.22,12,3792.27,28,0,4,3.4,5,2,2.3,NO
CUS01371,62.0,Male,Kaduna,Phone,Card,electronics,99972.37,1,99972.37,80,0,1,4.4,1,0,0.9,False
CUS01372,34.0,Male,Abuja,mobile,USSD,Food,,3,8336.11,108,0,0,3.0,3,2,5.0,False
CUS01373,43.0,f,Anambra,mobile,Bank Transfer,Beauty,73869.88,14,5276.42,2,0,4,4.3,4,1,1.0,False
CUS01374,,Female,Enugu,Mobile,USSD,Electronics,99995.37,10,9999.54,1,2,1,4.4 stars,2,1,0.0,0
CUS01375,45.0,f,Imo,Mobile,Transfer,Electronics,143461.74,4,35865.44,37,2,2,3.9,2,0,3.3,1
CUS01376,63.0,F,Oyo,PC,USSD,Fashion,115039.66,14,8217.12,1,0,0,5.0,3,2,1.8,0
CUS01377,,Male,Borno,Desktop,USSD,Home,NGN52867.07,14,3776.22,46,0,4,2.6,5,0,1.5,YES
CUS01378,60.0,Male,Oyo,Desktop,POS,Electronics,138028.87,9,15336.54,67,0,4,3.0,5,0,1.2,NO
CUS01379,18.0,Female,Enugu,tablet,Debit Card,Electronics,71521.82,3,23840.61,89,1,3,3.7,2,0,4.8,NO
CUS01380,53.0,m,Bauchi,Desktop,card,Food,29393.36,5,5878.67,51,1,0,4.4,5-6 days,1,2.5,NO
CUS01381,43.0,M,Imo,Laptop,nan,Sports,77258.14,9,8584.24,39,1,5,3.7,,1,2.8,YES
CUS01382,46.0,Female,Bauchi,desktop,Cash,Home,149717.61,7,21388.23,1,0,1,4.8,1,1,2.2,False
CUS01383,38.0,Female,Bauchi,mobile,Card,Fashion,92435.8,12,7702.98,45,2,2,2.8,,1,2.4,True
CUS01384,28.0,Male,Kaduna,Phone,Transfer,Electronics,85563.48,1,85563.48,47,1,7,2.4,6-7 days,1,4.1,YES
CUS01385,57.0,M,Delta,Mobile,USSD,food,158674.52,1,158674.52,64,0,1,3.8,5,1,1.6,False
CUS01386,28.0,Male,Kaduna,Mobile,Transfer,Fashion,20589.03,8,2573.63,23,3,4,3.4,3,0,0.0,NO
CUS01387,53.0,MALE,Kano,Tablet,N/A,electronics,27148.04,5,5429.61,31,0,4,4.0,,0,3.3,NO
CUS01388,56.0,Female,Lagos,Mobile,Debit Card,electronics,12286.91,4,3071.73,1,0,3,3.5,3,1,,NO
CUS01389,57.0,Female,Enugu,desktop,Transfer,Books,101769.17,1,101769.17,1,2,3,3.2,4,1,2.2,False
CUS01390,52.0,M,Rivers,PC,card,Fashion,92492.19,8,11561.52,11,0,3,3.4,1,1,2.7,no
CUS01391,51.0,M,Lagos,Desktop,ussd,Auto,154423.14,7,22060.45,1,1,3,3.5,3 days,0,1.4,no
CUS01392,64.0,f,Anambra,Desktop,N/A,Books,95956.38,11,8723.31,55,1,2,3.2,3,1,2.0,Y
CUS01393,41.0,F,Borno,Laptop,POS,Beauty,66812.93,8,8351.62,29,0,6,3.3,1 days,0,1.8,N
CUS01394,39.0,Male,Kaduna,Desktop,card,Fashion,85080.77,7,12154.4,28,0,0,3.1,2,2,1.1,no
CUS01395,22.0,male,Kaduna,Tablet,Debit Card,Fashion,90296.83,13,6945.91,15,0,5,4.4,4,0,3.8,No
CUS01396,-50.0,Male,Abuja,Desktop,card,Electronics,9770.74,1,9770.74,1,0,4,3.7,4,2,0.0,no
CUS01397,53.0,Male,Lagos,PC,card,Beauty,206964.92,10,20696.49,90,4,4,5.0,3,0,5.5,yes
CUS01398,64.0,f,Abuja,mobile,Card,Beauty,108394.2,1,108394.2,14,0,5,3.7,2,2,3.3,no
CUS01399,37.0,female,Rivers,tablet,Card,Food,94450.37,3,31483.46,32,2,2,2.9,7,0,0.0,1
CUS01400,36.0,f,Abuja,MOBILE,card,Food,,1,112682.38,1,0,0,5.0,2,0,1.7,NO
CUS01401,52.0 years,M,Lagos,Desktop,Transfer,Food,116923.49,11,10629.41,74,0,2,3.9,4,1,1.7,N
CUS01402,60.0,F,Enugu,Desktop,Card,Sports,78675.09,7,11239.3,49,1,1,4.5,3,0,2.6,False
CUS01403,34.0,Male,Imo,MOBILE,ussd,FASHION,56594.15,7,8084.88,20,1,1,4.1,4,0,0.5,0
CUS01404,62.0,Female,Imo,Desktop,Card,Fashion,111975.28,2,55987.64,33,2,0,4.1,4,0,,NO
CUS01405,60.0,MALE,Borno,MOBILE,card,Food,102356.99,6,17059.5,95,3,2,4.0,1,0,1.8,no
CUS01406,51.0,Female,Anambra,PC,card,Electronics,NGN48554.95,4,12138.74,42,5,1,2.4,3,1,0.9,yes
CUS01407,26.0,MALE,Kaduna,mobile,N/A,Sports,148856.6,9,16539.62,39,1,0,3.9,6,0,0.7,1
CUS01408,43.0,female,Rivers,desktop,Cash,Home,98200.84,3,32733.61,16,0,4,2.2,7,0,3.4,True
CUS01409,19.0,Male,Kaduna,MOBILE,Card,FASHION,117841.87,14,8417.28,1,1,7,3.3,3,0,0.0,0
CUS01410,26.0,F,Kano,MOBILE,card,Fashion,147636.44,1,147636.44,40,0,4,2.8,4,0,2.7,0
CUS01411,26.0,male,Borno,Desktop,Bank Transfer,food,NGN85985.0,3,28661.67,54,2,2,3.9,8,2,3.2,Y
CUS01412,57.0,Female,Anambra,Mobile,nan,Electronics,99262.84,16,6203.93,77,0,2,3.8,6,0,1.7,YES
CUS01413,34.0,MALE,Delta,Desktop,USSD,Sports,121451.23,5,24290.25,1,4,2,4.0,2,0,2.1,Yes
CUS01414,18.0,F,Abuja,desktop,Transfer,Electronics,52381.25,1,52381.25,11,2,3,3.8,2,1,3.7,N
CUS01415,42.0,Male,Oyo,Tablet,POS,electronics,87432.32,9,9714.7,27,0,2,2.9,5,0,0.9,False
CUS01416,60.0,F,Lagos,desktop,Transfer,Beauty,90649.69,5,18129.94,44,0,1,3.2,1,3,1.1,False
CUS01417,57.0,f,Kaduna,Desktop,transfer,Home,41977.37,3,13992.46,40,2,6,4.4,6,0,1.3,0
CUS01418,59.0,Male,Abuja,mobile,USSD,Auto,189293.66,2,94646.83,41,2,0,4.6,4,1,3.7,0
CUS01419,42.0,MALE,Rivers,Mobile,Card,Fashion,21671.8,21,1031.99,57,0,4,2.4,5,1,3.9,yes
CUS01420,-56.0,Female,Kaduna,desktop,Transfer,Electronics,26585.32,6,4430.89,17,2,2,2.0,3,1,0.0,1
CUS01421,52.0,female,Delta,mobile,Transfer,electronics,144140.2,1,144140.2,73,0,6,2.8,2,1,3.5,NO
CUS01422,20.0,female,Imo,Mobile,transfer,Fashion,NGN117096.98,15,7806.47,58,0,3,4.5,6,0,3.2,no
CUS01423,54.0,Female,Anambra,Mobile,N/A,Electronics,38831.58,11,3530.14,35,2,2,4.7,3,3,4.3,Yes
CUS01424,61.0,Female,Borno,desktop,Transfer,Food,112328.01,4,28082.0,93,0,2,2.6,3,0,2.6,NO
CUS01425,61.0,female,Anambra,Tablet,Bank Transfer,Beauty,151053.27,3,50351.09,91,0,3,3.8,3,0,1.9,False
CUS01426,47.0,M,Imo,Mobile,Card,Electronics,83638.16,11,7603.47,72,1,0,5.0,4,0,3.7,False
CUS01427,55.0,female,Kaduna,Laptop,card,Fashion,201947.03,6,33657.84,1,0,1,3.9,1,0,,NO
CUS01428,51.0,Male,Rivers,desktop,Card,Electronics,7417.22,1,7417.22,92,1,0,4.9,2,1,5.4,N
CUS01429,29.0,FEMALE,Anambra,Laptop,N/A,Food,116222.06,16,7263.88,68,0,1,4.5,2,0,3.4,0
CUS01430,36.0,female,Anambra,Desktop,Debit Card,electronics,137493.78,5,27498.76,105,0,3,2.6,5,0,2.2,1
CUS01431,54.0,m,Delta,Tablet,transfer,N/A,125110.48,15,8340.7,82,0,3,3.3,-2,0,0.2,0
CUS01432,61.0,Male,Lagos,Phone,Bank Transfer,Sports,75803.99,14,5414.57,92,1,0,3.5,1,3,1.1,True
CUS01433,34.0,F,Rivers,mobile,transfer,Fashion,71930.13,2,35965.06,71,0,2,3.6,1,0,0.0,NO
CUS01434,27.0,F,Rivers,desktop,N/A,FASHION,104986.53,13,8075.89,85,0,4,4.4,1,0,1.7,0
CUS01435,64.0,Female,Enugu,Mobile,ussd,Beauty,121708.95,4,30427.24,104,1,2,3.9,6,0,3.4,Y
CUS01436,29.0,M,Imo,Desktop,POS,Fashion,112111.3,1,112111.3,51,2,1,1.0,4,0,2.0,yes
CUS01437,33.0,Male,Enugu,Mobile,card,FASHION,₦131802.61,5,26360.52,1,0,2,2.2,5,0,3.5,True
CUS01438,41.0,female,Imo,Mobile,Card,Books,39150.85,9,4350.09,35,1,1,1.3,5,0,2.5,Y
CUS01439,36.0,F,Anambra,Mobile,card,Home,74750.31,5,14950.06,56,1,1,3.7,4,0,1.4,NO
CUS01440,25.0,Male,Imo,Mobile,Card,Home,42699.28,6,7116.55,47,0,3,3.7,3,1,2.1,N
CUS01441,48.0,male,Oyo,Laptop,card,Fashion,67624.93,13,5201.92,7,4,7,3.8,6,0,2.7,YES
CUS01442,38.0 years,M,Enugu,Mobile,Cash,Fashion,130684.94,8,16335.62,1,0,1,2.5,4,0,2.2,NO
CUS01443,34.0,Male,Anambra,desktop,transfer,Home,-89859.28,3,29953.09,22,1,2,4.2,6,0,,NO
CUS01444,,f,Bauchi,MOBILE,Card,Fashion,202308.66,11,18391.7,69,2,2,4.2,5,2,0.8,Yes
CUS01445,54.0,m,Kano,mobile,Transfer,Food,93703.29,8,11712.91,92,0,1,2.2,2,2,1.4,yes
CUS01446,33.0,F,Kano,Mobile,Cash,Books,87686.13,1,87686.13,72,1,5,2.0,3,0,5.4,Y
CUS01447,23.0,Male,Rivers,desktop,N/A,Books,89778.23,10,8977.82,76,1,0,3.5,2,2,3.8,Yes
CUS01448,25.0,female,Oyo,mobile,USSD,Food,56298.61,9,6255.4,42,0,1,5.0,6,0,0.0,N
CUS01449,42.0,M,Delta,desktop,USSD,Books,NGN82397.35,8,10299.67,1,0,4,,3,0,0.0,0
CUS01450,35.0,Female,Lagos,tablet,ussd,Auto,135750.46,12,11312.54,31,0,2,4.1,2 days,2,2.1,N
CUS01451,42.0,M,Enugu,Laptop,transfer,Home,90128.68,4,22532.17,37,0,1,2.8,4,1,3.3,No
CUS01452,29.0,F,Bauchi,mobile,Transfer,Fashion,49294.31,9,5477.15,30,0,3,4.4,3,1,1.2,No
CUS01453,32.0,F,Anambra,Desktop,USSD,Fashion,43371.19,1,43371.19,46,2,4,3.0,4-5 days,1,3.5,True
CUS01454,43.0,M,Oyo,mobile,Transfer,Fashion,₦64740.91,10,6474.09,58,3,3,2.7,7,1,2.1,YES
CUS01455,58.0,male,Rivers,Mobile,N/A,Electronics,NGN88323.85,17,5195.52,70,2,1,1.4,5,0,1.8,Yes
CUS01456,62.0,m,Borno,Phone,Card,Fashion,138711.39,3,46237.13,36,2,3,3.6,4,0,3.1,YES
CUS01457,43.0,Female,Enugu,Mobile,USSD,Fashion,2467801.0,4,6169.5,1,0,2,2.9,1,0,1.2,no
CUS01458,64.0 years,female,Oyo,Desktop,Card,Food,70607.82,4,17651.96,30,0,4,3.6,3,1,1.6 yrs,No
CUS01459,49.0,FEMALE,Enugu,MOBILE,Transfer,FASHION,91493.95,8,11436.74,46,0,5,1.2,5,0,3.0,True
CUS01460,27.0,M,Borno,mobile,Debit Card,Electronics,2483.24,2,1241.62,81,1,0,3.7,1,1,2.0,False
CUS01461,33.0,M,Lagos,Desktop,Transfer,Home,47488.08,10,4748.81,27,1,3,1.1/5,8,1,4.9,1
CUS01462,24.0,male,Lagos,Tablet,Card,Home,54405.02,12,4533.75,60,0,0,4.6,4,0,3.0,No
CUS01463,34.0,F,Delta,Phone,Cash,Electronics,49181.33,10,4918.13,53,2,7,4.0,4,0,2.9,yes
CUS01464,40.0,MALE,Kano,Desktop,Card,FASHION,93635.03,1,93635.03,46,1,2,3.2,2,0,1.9,NO
CUS01465,43.0,M,Imo,Phone,Card,Beauty,NGN77774.82,,6481.24,72,0,4,4.1,4,0,3.3,N
CUS01466,38.0,f,Abuja,Mobile,Bank Transfer,Food,NGN60012.13,12,5001.01,25,0,2,2.5,1,1,1.5,N
CUS01467,39.0,Male,Abuja,tablet,Debit Card,Books,104258.32,12,8688.19,27,2,1,3.6,8,0,2.4,Y
CUS01468,24.0,Male,Enugu,MOBILE,POS,Fashion,162538.36,9,18059.82,44,2,1,4.3,6,0,0.6,N
CUS01469,31.0,male,Borno,Mobile,Bank Transfer,Home,158766.54,9,17640.73,25,1,6,1.0,5 days,2,3.6,Yes
CUS01470,32.0,Female,Delta,Desktop,transfer,Electronics,,13,38.46,60,3,4,3.1,1,1,2.4,1
CUS01471,24.0,Female,Abuja,Mobile,Card,Auto,110968.25,17,6527.54,23,3,6,3.5/5,4,0,5.0,False
CUS01472,26.0,Female,Imo,desktop,Debit Card,Food,76988.95,3,25662.98,51,1,3,3.3,6,1,5.6,Y
CUS01473,25.0,Female,Rivers,mobile,Bank Transfer,Sports,91981.99,13,7075.54,41,0,3,5.0,5,2,3.1,No
CUS01474,40.0,Male,Abuja,mobile,Debit Card,Fashion,67077.26,7,9582.47,51,0,2,2.4,1 days,1,2.1,0
CUS01475,46.0,f,Kaduna,Mobile,card,Home,NGN90291.49,7,12898.78,31,0,2,2.9,2,1,0.6,yes
CUS01476,35.0,Female,Anambra,Mobile,Transfer,Books,91813.33,1,91813.33,34,2,0,1.6,3,0,3.4,Y
CUS01477,48.0,female,Delta,Mobile,Bank Transfer,Food,58947.17,6,9824.53,47,3,3,5.0,2,2,2.3,YES
CUS01478,47.0,female,Rivers,Desktop,ussd,Sports,44663.46,3,14887.82,51,1,1,3.3,7,3,2.8,yes
CUS01479,56.0,m,Oyo,mobile,nan,Food,64808.69,5,12961.74,44,2,3,3.1,1,0,4.6,yes
CUS01480,52.0,Male,Rivers,Phone,Transfer,electronics,95541.67,2,47770.84,96,0,3,3.4,5,0,0.8,N
CUS01481,35.0,FEMALE,Kano,desktop,Transfer,Food,111954.84,5,22390.97,15,1,3,4.1,1,1,0.6,NO
CUS01482,59.0,F,Oyo,Desktop,Transfer,Auto,123400.7,5,24680.14,43,2,6,3.8,2,1,1.6,No
CUS01483,56.0,male,Bauchi,Laptop,Debit Card,Auto,62761.45,8,7845.18,1,0,2,5.0,1,0,-3.2,NO
CUS01484,34.0,male,Anambra,desktop,Transfer,Food,97773.01,1,97773.01,56,0,4,4.0,2,0,2.8,0
CUS01485,31.0,MALE,Anambra,PC,Card,Fashion,128312.62,1,128312.62,11,2,7,3.0,7,0,0.7,yes
CUS01486,48.0,Female,Anambra,mobile,nan,Food,137451.77,9,15272.42,36,1,5,2.9,4,1,3.1,Y
CUS01487,41.0,female,Borno,Mobile,Card,Auto,82352.52,4,20588.13,33,0,5,3.1,1,0,0.2,NO
CUS01488,52.0,F,Anambra,Mobile,Bank Transfer,Fashion,75058.07,13,5773.7,53,0,2,2.0 stars,6,1,0.7,True
CUS01489,61.0,female,Enugu,desktop,USSD,Beauty,93600.59,9,10400.07,28,0,3,3.5,6,2,1.8,NO
CUS01490,62.0,f,Anambra,Mobile,Bank Transfer,Auto,,11,3023.92,27,0,0,4.3,4,1,1.2,NO
CUS01491,51.0,Female,Imo,Desktop,card,Food,76287.57,,5085.84,88,0,3,2.9,8,0,3.3,1
CUS01492,20.0,f,Anambra,mobile,POS,Sports,₦118506.39,6,19751.06,53,1,3,2.7,5,1,2.4,Y
CUS01493,54.0,Male,Anambra,mobile,POS,Fashion,11388762.0,,22777.52,28,1,3,5.0,5,0,4.6,no
CUS01494,60.0,Male,Borno,mobile,Card,Electronics,72837.96,12,6069.83,37,2,5,2.1,2,0,1.6,0
CUS01495,57.0,Male,Delta,Mobile,Card,Books,94797.32,10,9479.73,94,0,0,1.4,5,0,1.8,1
CUS01496,43.0,Female,Enugu,Desktop,Transfer,Electronics,47890.73,7,6841.53,37,0,6,2.3,4,0,3.8,False
CUS01497,40.0,male,Borno,mobile,transfer,Fashion,116657.15,14,8332.65,24,0,4,2.0,5,0,1.9,0
CUS01498,61.0,Male,Lagos,Laptop,POS,electronics,81498.04,6,13583.01,24,1,2,3.9,2,2,4.2,Y
CUS01499,56.0,Male,Rivers,desktop,Cash,Fashion,72582.18,8,9072.77,28,1,2,3.1/5,4,3,2.8,1
CUS01500,32.0,m,Rivers,PC,transfer,food,68722.43,8,8590.3,27,1,3,3.3,2,0,0.0,True
CUS01501,430.0,M,Delta,MOBILE,ussd,Home,44063.96,2,22031.98,29,3,1,,6,2,0.8,Y
CUS01502,24.0,F,Imo,desktop,card,Food,52295.16,9,5810.57,39,2,0,5.0,4,0,2.3,No
CUS01503,57.0,F,Abuja,Mobile,Card,food,98375.22,7,14053.6,50,0,1,4.0,6,1,0.2,No
CUS01504,22.0,FEMALE,Anambra,Mobile,USSD,Electronics,101459.2,,50729.6,55,2,3,4.3,4,1,1.9,1
CUS01505,20.0,F,Rivers,Mobile,Debit Card,Fashion,64574.89,19,3398.68,55,2,6,2.9,1,2,4.3,Yes
CUS01506,39.0,F,Lagos,mobile,card,Home,NGN87926.11,5,17585.22,51,1,5,3.9,4,1,2.8,N
CUS01507,19.0,M,Bauchi,Desktop,POS,FASHION,76716.09,8,9589.51,45,0,1,3.3/5,7,0,1.7,No
CUS01508,22.0,Female,Bauchi,desktop,USSD,Electronics,140956.11,4,35239.03,5,1,2,1.0,2,1,1.3,YES
CUS01509,49.0,Male,Anambra,Mobile,transfer,Electronics,48655.72,13,3742.75,86,0,0,3.2/5,3 days,1,2.1,Y
CUS01510,59.0,Male,Oyo,mobile,Card,Beauty,163342.37,8,20417.8,35,0,3,3.7,1-2 days,1,0.3,NO
CUS01511,63.0,F,Anambra,Mobile,transfer,Home,92229.25,10,9222.92,29,0,1,3.9 stars,2,1,3.1,NO
CUS01512,34.0,F,Rivers,mobile,transfer,Fashion,71930.13,2,35965.06,71,0,2,3.6,1,0,0.0,NO
CUS01513,22.0,Female,Kano,Desktop,Card,Fashion,132252.21,10,13225.22,24,2,3,5.0,1,0,1.9 years,False
CUS01514,38.0,Female,Bauchi,mobile,Card,Fashion,92435.8,12,7702.98,45,2,2,2.8,,1,2.4,True
CUS01515,51.0,FEMALE,Borno,mobile,nan,electronics,,9,11641.87,43,0,6,2.6 stars,3,0,3.6,YES
CUS01516,52.0,MALE,Rivers,Mobile,card,Fashion,68106.66,15,4540.44,79,1,2,4.1,3,0,1.4,NO
CUS01517,20.0,f,Anambra,mobile,POS,Sports,₦118506.39,6,19751.06,53,1,3,2.7,5,1,2.4,Y
CUS01518,30.0,male,Delta,Desktop,ussd,Fashion,125415.28,19,6600.8,26,2,1,2.6,4,0,1.9,N
CUS01519,43.0,male,Delta,desktop,ussd,Food,32432.0,6,5405.33,38,2,4,1.4,5,1,1.1,yes
CUS01520,64.0,MALE,Oyo,Mobile,Card,Fashion,84828.81,13,6525.29,90,1,7,4.5,5,1,3.8,no
CUS01521,60.0,F,Kano,mobile,POS,Electronics,71007.81,7,10143.97,101,0,2,3.5/5,1,0,4.6,No
CUS01522,64.0,female,Kano,desktop,Card,electronics,66038.94,10,6603.89,81,1,4,3.8,3,0,3.8,Y
CUS01523,60.0,female,Delta,Mobile,card,Beauty,141738.23,7,20248.32,91,1,4,2.5,4,1,1.4,YES
CUS01524,40.0,male,Lagos,Desktop,Cash,Beauty,92638.65,5,18527.73,33,0,3,1.3,7,1,1.7,1
CUS01525,-56.0,Female,Kaduna,desktop,Transfer,Electronics,26585.32,6,4430.89,17,2,2,2.0,3,1,0.0,1
CUS01526,54.0,Male,Borno,Mobile,Card,Electronics,500.0,5,100.0,2,0,4,2.1,2,1,1.2,YES
