,CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned,SatisfactionIndex,LoyaltyIndex
1128,CUS01129,64,Female,Kano,Desktop,Debit card,Electronics,66038.94,10,6603.89,81,1,4,3.8,3,0,3.8,Yes,0.95,14.44
1129,CUS01130,43,Male,Borno,Desktop,Debit card,Fashion,112960.6,15,7530.71,73,0,3,4.1,4,0,2.8,No,1.025,11.48
1130,CUS01131,63,Female,Kano,Desktop,Debit card,Books,127666.43,6,21277.74,60,1,4,3.9,7,1,0.5,No,0.488,1.95
1131,CUS01132,60,Male,Kaduna,Phone,Bank transfer,Beauty,71232.05,15,4748.8,47,0,0,3.2,4,0,1.8,No,0.8,5.76
1132,CUS01133,29,Male,Bauchi,Desktop,Debit card,Electronics,29358.48,4,7339.62,30,0,0,4.8,5,1,0.0,No,0.96,0.0
1133,CUS01134,43,Male,Enugu,Mobile,Bank transfer,Beauty,142349.81,14,10167.84,16,0,5,3.2,6,2,2.6,Yes,0.533,8.32
1134,CUS01135,30,Male,Kano,Desktop,Debit card,Beauty,80709.65,12,6725.8,55,0,0,4.6,2,0,1.7,No,2.3,7.82
1135,CUS01136,57,Female,Kano,Phone,Debit card,Beauty,162864.48,3,54288.16,9,0,3,3.2,4,1,1.9,No,0.8,6.08
1136,CUS01137,35,Male,Abuja,Mobile,Debit card,Home,500.0,9,55.56,15,1,2,2.5,8,3,3.8,Yes,0.278,9.5
1137,CUS01138,42,Male,Bauchi,Laptop,Bank transfer,Food,93793.14,7,13399.02,79,0,1,3.9,3,0,1.3,No,1.3,5.07
1138,CUS01139,50,Female,Kano,Desktop,Bank transfer,Electronics,171337.29,11,15576.12,102,1,3,2.4,6,2,1.6,Yes,0.343,3.84
1139,CUS01140,64,Female,Imo,Mobile,Bank transfer,Electronics,69103.11,6,11517.18,56,4,3,4.0,5,2,2.0,Yes,0.444,8.0
1140,CUS01141,57,Female,Oyo,Mobile,Debit card,Fashion,74852.8,6,12475.47,78,0,7,2.3,1,1,0.0,Yes,2.3,0.0
1141,CUS01142,60,Female,Bauchi,Mobile,Bank transfer,Beauty,98298.03,14,7021.29,37,0,1,3.2,4,2,1.6,Yes,0.8,5.12
1142,CUS01143,29,Male,Anambra,Pc,Debit card,Sports,59854.19,7,8550.6,4,0,5,2.1,4,1,0.0,No,0.525,0.0
1143,CUS01144,61,Female,Abuja,Mobile,Debit card,Food,70956.76,12,5913.06,63,0,3,5.0,4,0,1.1,No,1.25,5.5
1144,CUS01145,53,Male,Kano,Tablet,Debit card,Electronics,69798.32,6,11633.05,62,1,1,1.8,2,2,3.3,Yes,0.6,5.94
1145,CUS01146,21,Female,Abuja,Desktop,Bank transfer,Books,56766.07,16,3547.88,47,2,4,3.5,1,2,2.7,Yes,1.167,9.45
1146,CUS01147,89,Male,Anambra,Mobile,Debit card,Home,140298.54,4,35074.64,37,1,4,4.6,3,2,1.1,No,1.15,5.06
1147,CUS01148,54,Female,Kaduna,Mobile,Bank transfer,Fashion,105748.51,4,26437.13,73,2,3,4.5,3,1,2.1,Yes,0.9,9.45
1148,CUS01149,25,Male,Kaduna,Mobile,Debit card,Fashion,96278.27,15,6418.55,15,4,3,4.4,6,0,0.4,Yes,0.44,1.76
1149,CUS01150,59,Male,Borno,Laptop,Debit card,Auto,121385.7,5,24277.14,21,3,1,3.2,7,1,2.0,Yes,0.32,6.4
1150,CUS01151,45,Female,Bauchi,Desktop,Bank transfer,Electronics,73103.99,16,4569.0,14,0,1,4.9,6,1,6.4,No,0.817,31.36
1151,CUS01152,48,Male,Anambra,Desktop,Bank transfer,Electronics,50160.83,12,4180.07,47,0,4,4.4,5,2,4.8,No,0.88,21.12
1152,CUS01153,26,Female,Rivers,Desktop,Debit card,Fashion,57881.91,21,2756.28,12,0,2,3.7,1,0,2.1,No,3.7,7.77
1153,CUS01154,46,Male,Borno,Mobile,Bank transfer,Beauty,85080.24,1,85080.24,24,0,2,3.7,3,1,2.2,Yes,1.233,8.14
1154,CUS01155,31,Male,Rivers,Desktop,Bank transfer,Fashion,37335.47,7,5333.64,23,1,3,3.2,4,0,0.5,No,0.64,1.6
1155,CUS01156,57,Female,Bauchi,Phone,Bank transfer,Home,62488.25,8,7811.03,37,0,3,2.6,2,1,0.8,No,1.3,2.08
1156,CUS01157,58,Female,Lagos,Mobile,Bank transfer,Food,61774.75,13,4751.9,1,0,0,4.7,5,0,2.5,No,0.94,11.75
1157,CUS01158,39,Female,Abuja,Mobile,Bank transfer,Home,180605.03,15,12040.34,47,2,5,4.8,5,1,1.2,Yes,0.686,5.76
1158,CUS01159,28,Female,Abuja,Mobile,Bank transfer,Fashion,500.0,4,125.0,82,0,3,2.6,5,0,3.4,Yes,0.52,8.84
1159,CUS01160,40,Male,Kaduna,Laptop,Debit card,Fashion,76917.11,12,6409.76,49,0,2,3.3,6,2,4.4,No,0.55,14.52
1160,CUS01161,18,Male,Rivers,Mobile,USSD,Fashion,162656.22,11,14786.93,91,2,3,3.4,2,1,2.5,Yes,0.85,8.5
1161,CUS01162,63,Male,Imo,Mobile,USSD,Books,90483.0,13,6960.23,85,0,3,3.5,5,0,2.2,No,0.7,7.7
1162,CUS01163,54,Male,Delta,Desktop,POS,Sports,118903.79,10,11890.38,68,0,4,3.6,2,1,0.0,No,1.8,0.0
1163,CUS01164,38,Male,Kano,Mobile,Bank transfer,Food,89492.18,1,89492.18,47,0,4,4.4,2,0,3.1,No,2.2,13.64
1164,CUS01165,89,Male,Kano,Desktop,Debit card,Electronics,54970.0,7,7852.86,45,1,4,2.8,5,1,0.3,Yes,0.467,0.84
1165,CUS01166,63,Male,Kano,Desktop,Bank transfer,Electronics,50000.0,2,25000.0,67,1,5,2.7,6,0,1.4,Yes,0.386,3.78
1166,CUS01167,53,Female,Kaduna,Mobile,Bank transfer,Beauty,94245.51,6,15707.58,33,1,4,4.7,4,0,3.4,No,0.94,15.98
1167,CUS01168,40,Male,Anambra,Mobile,Bank transfer,Books,50097.7,12,4174.81,1,0,2,3.0,4,0,3.5,No,0.75,10.5
1168,CUS01169,18,Female,Imo,Mobile,USSD,Beauty,48984.91,9,5442.77,59,0,0,2.2,4,0,1.3,No,0.55,2.86
1169,CUS01170,57,Female,Enugu,Mobile,Debit card,Auto,62545.57,13,4811.2,11,0,6,3.0,4,2,1.4,Yes,0.75,4.2
1170,CUS01171,32,Male,Rivers,Desktop,Cash,Electronics,163518.76,9,18168.75,16,0,2,3.2,1,1,1.0,No,3.2,3.2
1171,CUS01172,38,Male,Imo,Tablet,Debit card,Food,193217.69,1,193217.69,45,2,2,5.0,1,2,0.2,No,1.667,1.0
1172,CUS01173,64,Male,Borno,Mobile,USSD,Fashion,94774.36,1,94774.36,42,0,0,4.4,3,2,1.0,No,1.467,4.4
1173,CUS01174,26,Female,Rivers,Tablet,USSD,Food,64085.47,8,8010.68,2,2,3,5.0,4,0,0.0,No,0.833,0.0
1174,CUS01175,26,Male,Imo,Mobile,Debit card,Electronics,32024.81,6,5337.47,49,1,3,4.3,4,0,3.0,No,0.86,12.9
1175,CUS01176,27,Female,Delta,Desktop,Bank transfer,Food,106084.31,3,35361.44,73,0,0,4.4,5,0,2.6,No,0.88,11.44
1176,CUS01177,43,Male,Imo,Mobile,Bank transfer,Fashion,165230.75,1,165230.75,11,1,3,2.8,4,0,2.8,No,0.56,7.84
1177,CUS01178,58,Female,Imo,Laptop,USSD,Fashion,73869.68,4,18467.42,83,0,2,3.3,5,0,0.6,No,0.66,1.98
1178,CUS01179,52,Male,Imo,Desktop,USSD,Food,500.0,7,71.43,1,1,8,2.5,3,0,0.2,Yes,0.625,0.5
1179,CUS01180,42,Male,Abuja,Pc,Bank transfer,Electronics,115152.24,11,10468.39,108,1,1,3.3,4,0,2.1,Yes,0.66,6.93
1180,CUS01181,43,Female,Lagos,Desktop,Debit card,Beauty,129342.99,8,16167.87,32,0,2,4.2,4,0,2.1,No,1.05,8.82
1181,CUS01182,28,Male,Bauchi,Mobile,USSD,Fashion,13636.95,16,852.31,49,1,1,3.6,8,3,1.8,No,0.4,6.48
1182,CUS01183,89,Male,Borno,Mobile,Bank transfer,Electronics,92941.79,2,46470.9,1,1,5,4.8,4,0,1.6,No,0.96,7.68
1183,CUS01184,19,Female,Borno,Desktop,USSD,Home,105305.17,12,8775.43,43,2,2,2.4,3,1,4.6,Yes,0.48,11.04
1184,CUS01185,24,Male,Abuja,Mobile,Debit card,Fashion,81710.17,8,10213.77,51,2,1,4.0,2,1,2.6,No,1.0,10.4
1185,CUS01186,35,Female,Anambra,Mobile,Bank transfer,Electronics,49415.31,11,4492.3,42,1,4,2.3,1,1,5.0,Yes,1.15,11.5
1186,CUS01187,44,Female,Bauchi,Pc,Debit card,Electronics,130717.18,5,26143.44,28,0,0,3.6,2,1,3.9,No,1.8,14.04
1187,CUS01188,51,Male,Rivers,Mobile,Bank transfer,Food,66847.91,13,5142.15,16,4,4,4.2,2,0,4.6,Yes,0.7,19.32
1188,CUS01189,44,Male,Anambra,Desktop,Debit card,Fashion,18166.62,9,2018.51,78,0,6,3.3,4,0,2.1,No,0.825,6.93
1189,CUS01190,89,Female,Bauchi,Mobile,USSD,Beauty,500.0,4,125.0,45,2,4,4.1,2,0,2.9,Yes,1.025,11.89
1190,CUS01191,60,Female,Delta,Mobile,Debit card,Beauty,141738.23,7,20248.32,91,1,4,2.5,4,1,1.4,Yes,0.5,3.5
1191,CUS01192,61,Female,Delta,Mobile,POS,Electronics,112749.88,6,18791.65,29,0,4,1.8,6,0,0.0,No,0.3,0.0
1192,CUS01193,41,Male,Oyo,Desktop,Debit card,Electronics,88958.81,10,8895.88,31,0,6,4.1,3,1,4.2,No,1.367,17.22
1193,CUS01194,42,Female,Enugu,Pc,Bank transfer,Auto,65187.64,2,32593.82,69,0,5,5.0,4,0,1.6,No,1.25,8.0
1194,CUS01195,24,Female,Delta,Desktop,USSD,Electronics,61195.07,7,8742.15,1,2,3,2.5,1,1,0.4,Yes,0.833,1.0
1195,CUS01196,23,Female,Rivers,Mobile,Bank transfer,Sports,36591.85,9,4065.76,8,0,4,4.7,4,0,1.4,No,1.175,6.58
1196,CUS01197,41,Female,Lagos,Mobile,Bank transfer,Fashion,65584.5,8,8198.06,77,0,1,3.5,2,0,0.8,No,1.75,2.8
1197,CUS01198,50,Female,Kano,Desktop,Bank transfer,Fashion,500.0,14,35.71,9,0,4,2.2,5,1,1.0,Yes,0.44,2.2
1198,CUS01199,46,Male,Oyo,Desktop,Bank transfer,Home,51877.14,11,4716.1,1,3,0,2.4,1,1,1.7,Yes,0.6,4.08
1199,CUS01200,60,Female,Kano,Mobile,POS,Electronics,71007.81,7,10143.97,101,0,2,3.5,1,0,4.6,No,3.5,16.1
1200,CUS01201,39,Male,Borno,Desktop,POS,Sports,112444.6,9,12493.84,3,1,0,3.1,3,1,1.0,No,0.775,3.1
1201,CUS01202,43,Female,Imo,Mobile,Debit card,Fashion,83203.31,9,9244.81,50,0,3,2.2,7,0,4.5,Yes,0.314,9.9
1202,CUS01203,45,Male,Enugu,Mobile,Debit card,Home,120771.54,10,12077.15,47,0,1,1.8,4,0,3.3,No,0.45,5.94
1203,CUS01204,38,Female,Borno,Laptop,USSD,Fashion,145711.08,1,145711.08,1,2,5,2.7,1,2,2.6,Yes,0.9,7.02
1204,CUS01205,24,Female,Bauchi,Mobile,Debit card,Food,132617.65,6,22102.94,36,3,3,3.7,1,0,3.1,No,0.925,11.47
1205,CUS01206,34,Female,Borno,Mobile,Bank transfer,Beauty,106172.94,1,106172.94,58,1,5,3.5,7,0,2.0,Yes,0.438,7.0
1206,CUS01207,37,Male,Kaduna,Mobile,Bank transfer,Fashion,85533.82,14,6109.56,55,1,0,3.0,2,0,3.9,No,1.0,11.7
1207,CUS01208,58,Female,Delta,Mobile,Debit card,Home,217428.06,7,31061.15,72,1,5,3.7,2,0,2.9,No,1.233,10.73
1208,CUS01209,43,Female,Lagos,Desktop,USSD,Fashion,118297.48,7,16899.64,33,2,7,4.5,6,0,0.0,No,0.562,0.0
1209,CUS01210,39,Male,Enugu,Mobile,Debit card,Home,160588.63,12,13382.39,66,0,4,3.9,6,0,2.4,No,0.65,9.36
1210,CUS01211,45,Female,Kano,Desktop,Cash,Fashion,100394.77,10,10039.48,24,2,4,3.4,6,1,3.2,Yes,0.425,10.88
1211,CUS01212,57,Female,Oyo,Desktop,Bank transfer,Home,171276.66,2,85638.33,2,2,3,4.4,2,0,1.6,No,1.1,7.04
1212,CUS01213,24,Male,Delta,Desktop,Bank transfer,Electronics,16349.27,7,2335.61,6,2,1,2.5,1,2,2.2,Yes,0.833,5.5
1213,CUS01214,18,Female,Rivers,Mobile,Debit card,Food,33062.65,6,5510.44,1,0,4,3.3,4,1,1.1,No,0.825,3.63
1214,CUS01215,49,Male,Delta,Phone,USSD,Fashion,123484.07,1,123484.07,75,0,0,3.3,4,1,0.0,No,0.825,0.0
1215,CUS01216,30,Female,Oyo,Phone,Debit card,Home,96893.06,4,24223.26,1,1,2,3.5,4,2,0.0,Yes,0.7,0.0
1216,CUS01217,47,Male,Oyo,Mobile,Bank transfer,Fashion,144120.2,7,20588.6,53,0,0,3.1,6,0,0.0,Yes,0.517,0.0
1217,CUS01218,40,Male,Kaduna,Tablet,Bank transfer,Electronics,84303.78,7,12043.4,37,3,1,1.4,1,0,3.0,Yes,0.35,4.2
1218,CUS01219,36,Male,Delta,Tablet,Bank transfer,Electronics,45941.11,1,45941.11,41,0,4,5.0,5,2,0.0,No,1.0,0.0
1219,CUS01220,49,Male,Borno,Laptop,Bank transfer,Fashion,75388.3,13,5799.1,85,1,4,2.6,1,1,1.0,No,1.3,2.6
1220,CUS01221,47,Male,Delta,Tablet,Debit card,Sports,16029.22,7,2289.89,31,0,3,5.0,5,1,0.9,No,1.0,4.5
1221,CUS01222,46,Male,Imo,Laptop,Bank transfer,Electronics,34213.42,8,4276.68,63,0,3,3.5,3,0,1.6,No,1.167,5.6
1222,CUS01223,62,Female,Kaduna,Tablet,Bank transfer,Food,217428.06,10,21742.81,46,0,0,4.1,2,0,0.0,No,2.05,0.0
1223,CUS01224,46,Male,Anambra,Mobile,Bank transfer,Home,124275.43,4,31068.86,40,1,2,3.0,2,1,2.6,Yes,1.0,7.8
1224,CUS01225,47,Male,Anambra,Mobile,Bank transfer,Home,101335.19,10,10133.52,113,2,1,3.7,1,1,0.1,Yes,1.233,0.37
1225,CUS01226,33,Male,Imo,Laptop,Debit card,Sports,7551.51,6,1258.58,1,1,1,4.2,4,1,3.7,No,0.84,15.54
1226,CUS01227,57,Male,Bauchi,Phone,Bank transfer,Fashion,68871.84,3,22957.28,83,1,4,4.2,2,1,1.1,Yes,1.4,4.62
1227,CUS01228,36,Female,Anambra,Mobile,Debit card,Food,29875.01,10,2987.5,64,0,1,4.3,5,1,1.9,No,0.86,8.17
1228,CUS01229,35,Male,Imo,Desktop,Bank transfer,Electronics,137944.0,15,9196.27,30,1,1,3.1,5,1,2.0,Yes,0.517,6.2
1229,CUS01230,18,Male,Abuja,Desktop,Bank transfer,Home,58732.5,11,5339.32,93,3,0,3.0,7,0,2.4,Yes,0.3,7.2
1230,CUS01231,31,Male,Borno,Mobile,USSD,Beauty,217428.06,12,18119.0,1,2,2,1.9,4,2,2.1,Yes,0.317,3.99
1231,CUS01232,64,Female,Delta,Desktop,POS,Home,86340.83,5,17268.17,29,2,0,4.0,5,0,1.4,Yes,0.571,5.6
1232,CUS01233,19,Female,Borno,Mobile,Debit card,Fashion,56193.05,1,56193.05,8,1,3,4.6,6,1,2.5,No,0.657,11.5
1233,CUS01234,45,Female,Imo,Mobile,Debit card,Fashion,151768.48,15,10117.9,57,0,1,5.0,2,0,2.7,No,2.5,13.5
1234,CUS01235,47,Female,Lagos,Desktop,Debit card,Fashion,51933.51,18,2885.2,11,0,3,3.8,1,0,0.9,No,3.8,3.42
1235,CUS01236,55,Female,Delta,Mobile,Bank transfer,Electronics,22034.73,15,1468.98,57,1,2,2.7,4,0,2.6,Yes,0.54,7.02
1236,CUS01237,89,Male,Abuja,Mobile,Bank transfer,Fashion,500.0,6,83.33,39,0,6,1.8,4,0,3.8,No,0.45,6.84
1237,CUS01238,18,Female,Abuja,Desktop,USSD,Auto,83614.61,2,41807.3,30,1,3,4.5,8,1,3.1,No,0.5,13.95
1238,CUS01239,25,Female,Borno,Mobile,Bank transfer,Electronics,59713.14,2,29856.57,56,3,0,1.7,6,0,3.4,Yes,0.189,5.78
1239,CUS01240,46,Male,Kano,Mobile,Bank transfer,Beauty,20699.29,1,20699.29,36,2,0,3.2,8,1,2.3,Yes,0.32,7.36
1240,CUS01241,56,Female,Delta,Mobile,Bank transfer,Food,138515.19,7,19787.88,12,2,3,3.3,4,1,0.6,Yes,0.55,1.98
1241,CUS01242,20,Male,Enugu,Mobile,Debit card,Electronics,115026.03,16,7189.13,129,1,1,3.4,5,0,0.8,Yes,0.567,2.72
1242,CUS01243,49,Male,Abuja,Mobile,Debit card,Electronics,83730.2,7,11961.46,30,0,0,3.5,3,0,2.5,No,1.167,8.75
1243,CUS01244,27,Male,Lagos,Mobile,USSD,Electronics,146394.68,9,16266.08,1,0,5,3.6,5,1,3.4,No,0.72,12.24
1244,CUS01245,27,Male,Kaduna,Desktop,Bank transfer,Food,114814.12,14,8201.01,19,0,4,1.1,1,1,6.2,Yes,1.1,6.82
1245,CUS01246,36,Female,Bauchi,Desktop,Debit card,Food,47971.48,5,9594.3,6,3,4,3.5,1,0,3.5,No,0.875,12.25
1246,CUS01247,63,Male,Kano,Phone,Bank transfer,Fashion,38235.09,18,2124.17,69,2,1,1.3,2,1,0.2,Yes,0.325,0.26
1247,CUS01248,51,Male,Kaduna,Pc,USSD,Fashion,121809.17,17,7165.25,54,1,3,4.2,1,0,0.8,No,2.1,3.36
1248,CUS01249,50,Male,Kano,Tablet,Debit card,Electronics,102836.51,7,14690.93,56,2,1,2.9,6,1,5.4,Yes,0.362,15.66
1249,CUS01250,40,Male,Lagos,Desktop,Cash,Beauty,92638.65,5,18527.73,33,0,3,1.3,7,1,1.7,Yes,0.186,2.21
1250,CUS01251,45,Male,Borno,Mobile,Debit card,Beauty,46907.6,8,5863.45,36,1,1,2.7,1,1,2.1,No,1.35,5.67
1251,CUS01252,49,Male,Oyo,Laptop,USSD,Fashion,112357.64,6,18726.27,33,0,6,2.9,6,0,0.6,No,0.483,1.74
1252,CUS01253,24,Male,Delta,Mobile,Bank transfer,Food,51002.55,2,25501.28,42,0,0,4.7,5,0,4.3,No,0.94,20.21
1253,CUS01254,46,Female,Imo,Mobile,Bank transfer,Home,80410.6,14,5743.61,70,0,5,3.7,1,0,2.8,No,3.7,10.36
1254,CUS01255,25,Female,Rivers,Mobile,Bank transfer,Home,150112.49,14,10722.32,55,1,3,3.8,3,0,0.8,No,0.95,3.04
1255,CUS01256,18,Female,Enugu,Desktop,POS,Electronics,55262.46,8,6907.81,60,1,2,4.7,2,2,0.5,No,1.567,2.35
1256,CUS01257,20,Male,Kaduna,Mobile,USSD,Fashion,14215.48,1,14215.48,59,3,3,3.4,5,1,2.5,Yes,0.425,8.5
1257,CUS01258,41,Male,Delta,Mobile,Debit card,Fashion,37635.38,1,37635.38,71,0,4,4.3,1,0,2.1,No,4.3,9.03
1258,CUS01259,40,Male,Enugu,Mobile,USSD,Fashion,129743.45,8,16217.93,53,2,5,4.2,3,0,3.2,No,0.84,13.44
1259,CUS01260,25,Female,Oyo,Mobile,Bank transfer,Fashion,96462.9,5,19292.58,55,1,3,2.2,2,1,2.8,Yes,0.733,6.16
1260,CUS01261,64,Male,Rivers,Mobile,Debit card,Electronics,79200.52,6,13200.09,80,0,1,5.0,4,0,1.6,No,1.25,8.0
1261,CUS01262,54,Male,Enugu,Mobile,USSD,Electronics,62090.78,13,4776.21,25,0,3,2.1,3,0,1.2,No,0.7,2.52
1262,CUS01263,20,Female,Enugu,Pc,Cash,Electronics,106841.2,11,9712.84,19,0,6,4.4,2,2,1.8,No,2.2,7.92
1263,CUS01264,50,Female,Kaduna,Mobile,Debit card,Fashion,46790.28,14,3342.16,9,2,5,2.0,3,0,1.2,Yes,0.4,2.4
1264,CUS01265,45,Male,Anambra,Mobile,USSD,Electronics,98754.95,3,32918.32,50,1,4,4.1,8,1,1.8,Yes,0.456,7.38
1265,CUS01266,64,Female,Rivers,Mobile,USSD,Electronics,52093.54,6,8682.26,1,0,4,5.0,3,2,2.0,No,1.667,10.0
1266,CUS01267,25,Male,Delta,Mobile,USSD,Home,44605.33,11,4055.03,58,0,4,3.3,1,0,0.7,No,3.3,2.31
1267,CUS01268,51,Female,Oyo,Laptop,USSD,Electronics,56313.07,10,5631.31,41,4,5,3.2,5,0,2.9,Yes,0.356,9.28
1268,CUS01269,52,Male,Rivers,Mobile,Debit card,Fashion,68106.66,15,4540.44,79,1,2,4.1,3,0,1.4,No,1.025,5.74
1269,CUS01270,49,Female,Borno,Phone,Bank transfer,Electronics,82802.66,10,8280.27,24,0,0,3.2,1,0,0.7,No,3.2,2.24
1270,CUS01271,41,Female,Lagos,Mobile,USSD,Fashion,217428.06,17,12789.89,38,1,3,5.0,8,1,1.5,No,0.556,7.5
1271,CUS01272,31,Female,Borno,Phone,Debit card,Electronics,80315.08,10,8031.51,78,2,1,3.7,3,0,2.4,No,0.74,8.88
1272,CUS01273,49,Male,Anambra,Mobile,Bank transfer,Electronics,48655.72,13,3742.75,86,0,0,3.2,3,1,2.1,Yes,1.067,6.72
1273,CUS01274,63,Male,Lagos,Mobile,Bank transfer,Food,67379.35,6,11229.89,24,1,1,3.0,4,2,2.6,Yes,0.6,7.8
1274,CUS01275,60,Male,Oyo,Tablet,Bank transfer,Fashion,152727.79,8,19090.97,50,0,7,2.6,7,1,3.3,Yes,0.371,8.58
1275,CUS01276,33,Male,Kaduna,Pc,Bank transfer,Beauty,36399.88,12,3033.32,53,2,3,2.9,1,1,4.0,Yes,0.967,11.6
1276,CUS01277,21,Male,Kaduna,Pc,USSD,Fashion,92325.85,16,5770.37,56,1,3,3.1,4,0,2.4,Yes,0.62,7.44
1277,CUS01278,54,Male,Oyo,Mobile,Debit card,Food,152276.36,11,13843.31,37,1,0,3.0,8,1,0.4,Yes,0.333,1.2
1278,CUS01279,38,Female,Kano,Phone,Bank transfer,Fashion,25916.42,7,3702.35,83,0,0,2.8,4,2,1.6,Yes,0.7,4.48
1279,CUS01280,31,Female,Oyo,Mobile,Debit card,Beauty,102728.89,14,7337.78,1,0,1,5.0,1,0,0.5,No,5.0,2.5
1280,CUS01281,48,Female,Borno,Mobile,Bank transfer,Food,48897.77,1,48897.77,32,2,5,2.5,2,1,4.5,Yes,0.625,11.25
1281,CUS01282,35,Male,Anambra,Mobile,Debit card,Food,62291.48,1,62291.48,58,0,3,3.6,4,0,5.0,No,0.9,18.0
1282,CUS01283,24,Female,Abuja,Desktop,Debit card,Food,48860.01,11,4441.82,58,1,4,4.1,6,0,3.0,No,0.586,12.3
1283,CUS01284,27,Male,Kaduna,Desktop,USSD,Home,52066.42,8,6508.3,85,0,4,4.1,3,1,3.3,No,1.367,13.53
1284,CUS01285,24,Female,Bauchi,Mobile,Debit card,Food,207486.05,11,18862.37,80,2,1,3.4,5,2,2.4,Yes,0.486,8.16
1285,CUS01286,50,Female,Anambra,Mobile,Bank transfer,Electronics,123000.51,8,15375.06,36,0,5,3.3,1,1,2.5,No,3.3,8.25
1286,CUS01287,40,Female,Imo,Desktop,Debit card,Food,134578.2,10,13457.82,83,0,1,4.0,1,0,0.0,No,4.0,0.0
1287,CUS01288,38,Female,Anambra,Mobile,USSD,Fashion,107139.71,3,35713.24,23,2,5,3.8,4,0,1.9,No,0.633,7.22
1288,CUS01289,36,Female,Anambra,Desktop,Cash,Beauty,12718.44,10,1271.84,72,2,3,3.5,6,1,0.7,Yes,0.438,2.45
1289,CUS01290,36,Male,Enugu,Mobile,Debit card,Electronics,102773.11,12,8564.43,99,0,0,1.9,4,1,2.4,Yes,0.475,4.56
1290,CUS01291,53,Female,Anambra,Mobile,Debit card,Fashion,133281.83,21,6346.75,81,3,1,3.0,4,0,1.9,Yes,0.429,5.7
1291,CUS01292,46,Male,Kaduna,Desktop,USSD,Food,46597.02,18,2588.72,48,1,0,2.4,4,0,4.9,Yes,0.48,11.76
1292,CUS01293,35,Male,Abuja,Mobile,Debit card,Fashion,128439.7,9,14271.08,35,0,5,2.8,6,3,3.4,Yes,0.467,9.52
1293,CUS01294,19,Female,Abuja,Mobile,Debit card,Electronics,116695.13,9,12966.13,1,1,2,3.5,2,2,2.4,No,1.167,8.4
1294,CUS01295,89,Female,Anambra,Mobile,Bank transfer,Fashion,168341.8,1,168341.8,54,0,0,3.9,5,2,1.6,No,0.78,6.24
1295,CUS01296,64,Male,Imo,Mobile,USSD,Food,66199.76,5,13239.95,11,1,3,5.0,2,0,4.5,No,1.667,22.5
1296,CUS01297,22,Male,Lagos,Desktop,Bank transfer,Sports,35607.51,7,5086.79,21,0,1,3.0,7,0,2.0,No,0.429,6.0
1297,CUS01298,37,Male,Kaduna,Desktop,Bank transfer,Home,68726.74,13,5286.67,9,1,0,4.3,2,1,2.5,No,1.433,10.75
1298,CUS01299,28,Male,Kaduna,Mobile,Cash,Food,149600.69,4,37400.17,31,0,6,3.8,2,0,2.1,No,1.9,7.98
1299,CUS01300,59,Female,Imo,Mobile,Bank transfer,Electronics,2721.74,11,247.43,44,2,3,4.8,5,2,1.4,No,0.686,6.72
1300,CUS01301,19,Female,Rivers,Laptop,Bank transfer,Beauty,500.0,7,71.43,53,0,2,4.1,4,2,2.1,No,1.025,8.61
1301,CUS01302,89,Male,Borno,Laptop,Bank transfer,Food,89022.79,7,12717.54,26,0,2,5.0,4,0,0.0,No,1.25,0.0
1302,CUS01303,40,Male,Imo,Desktop,Bank transfer,Electronics,65083.48,9,7231.5,77,1,0,1.8,4,2,0.0,Yes,0.36,0.0
1303,CUS01304,29,Female,Imo,Mobile,Bank transfer,Food,85347.76,6,14224.63,38,3,0,3.8,1,0,2.5,No,0.95,9.5
1304,CUS01305,37,Female,Delta,Mobile,USSD,Auto,127539.03,5,25507.81,21,0,5,3.0,7,3,4.4,Yes,0.429,13.2
1305,CUS01306,22,Male,Kano,Desktop,Debit card,Sports,60134.38,8,7516.8,51,2,2,2.5,5,1,2.5,Yes,0.357,6.25
1306,CUS01307,54,Male,Imo,Pc,Bank transfer,Auto,714.74,6,119.12,103,2,3,3.5,6,1,0.9,Yes,0.438,3.15
1307,CUS01308,55,Male,Kano,Mobile,Bank transfer,Food,177001.67,5,35400.33,55,2,0,3.7,2,2,0.0,Yes,0.925,0.0
1308,CUS01309,47,Female,Lagos,Tablet,Debit card,Electronics,40124.73,5,8024.95,34,0,0,5.0,4,2,3.2,No,1.25,16.0
1309,CUS01310,26,Female,Kano,Mobile,USSD,Electronics,37343.33,10,3734.33,1,0,4,3.1,4,1,1.1,No,0.775,3.41
1310,CUS01311,51,Female,Rivers,Laptop,Debit card,Fashion,134667.4,11,12242.49,38,0,3,4.1,6,0,3.0,No,0.683,12.3
1311,CUS01312,89,Male,Imo,Desktop,Debit card,Home,67697.99,9,7522.0,52,0,6,3.4,6,1,2.6,Yes,0.567,8.84
1312,CUS01313,52,Male,Imo,Tablet,Debit card,Books,82147.46,12,6845.62,33,2,5,3.5,4,0,2.7,Yes,0.583,9.45
1313,CUS01314,39,Male,Oyo,Desktop,Debit card,Fashion,106725.56,10,10672.56,1,0,2,4.2,1,1,2.1,No,4.2,8.82
